x,y_coord,y_obs,y_hat,alpha,beta_Intercept,se_Intercept,t_Intercept,p_Intercept,beta_income,se_income,t_income,p_income,beta_unemployment,se_unemployment,t_unemployment,p_unemployment
-77.83140889095338,38.7203973217005,8098.0,9844.780079328182,0.4935227470996996,-2.085594237471888,0.08342292971623907,-25.000251664212495,0.0,-0.23283658667707904,0.08391384230852704,-2.774710110651422,0.005525093189706176,0.1574500265711704,0.08245653222229841,1.9094912474210477,0.05619874975852124
-75.32955755018129,38.264254056631415,20925.0,14376.310660272109,0.4935227470996996,-2.0884742190900947,0.10297500101624936,-20.281371191834562,0.0,-0.27044275641495297,0.1028420741007051,-2.6296898305466865,0.008546280281164664,0.22143796200053262,0.09679569467944708,2.287684000139225,0.022155930123687773
-76.60260695963701,38.45072192347117,14892.0,11400.490773799484,0.4935227470996996,-2.0765008227557185,0.08477924231857695,-24.49303350639538,0.0,-0.2543783544147663,0.08503809938281073,-2.991345717519474,0.0027775084883157053,0.19154156328673103,0.0819160202917583,2.338267442736135,0.0193733788202175
-75.79757274028127,38.94259522409541,2404.0,3367.1622306299328,0.4935227470996996,-2.087064954441973,0.09222821971802017,-22.6293531505107,0.0,-0.2823302397892348,0.09187700937327463,-3.0729149948948993,0.002119788615910334,0.2002797007114871,0.08703390698227084,2.301168678458671,0.02138209856656892
-77.50463610527702,38.218191009290614,600.0,394.54442845982624,0.4935227470996996,-2.0769139990674828,0.08559645212723493,-24.264019681332723,0.0,-0.22599199760752775,0.08632778897162711,-2.6178360444491786,0.008848931096973489,0.1791463279311818,0.08398438691457621,2.1330908578686,0.03291727359504515
-78.47742575196851,39.441905711366275,8582.0,12906.697461036194,0.4935227470996996,-2.1032815446107938,0.09253402200584128,-22.729818709036795,0.0,-0.23908035984637246,0.0921844036175406,-2.593501183109904,0.009500421231110945,0.12083453229502099,0.09296921878556981,1.299726230611032,0.1936948168187227
-77.00436845842874,39.26533515370338,5437.0,4017.1080374824287,0.4935227470996996,-2.0829826198695587,0.08428863790217767,-24.71249591536872,0.0,-0.26760022225653257,0.08429554385248,-3.174547669148939,0.001500702386843189,0.16152094550610724,0.08212666047936311,1.9667297387149258,0.049214376508729396
-79.21282234753122,39.19503332071169,7085.0,7457.9567450100585,0.4935227470996996,-2.1189450982388847,0.10190377248214146,-20.793588368970617,0.0,-0.21636902162032842,0.10109045891815516,-2.140350572505612,0.03232644581492883,0.11306441933423222,0.10305582769933949,1.0971181529305876,0.2725897457699289
-75.77565972603338,38.67776747159519,5859.0,11759.70562323209,0.4935227470996996,-2.0852396841200656,0.09221091715669871,-22.613804833721712,0.0,-0.2753460657149213,0.09201793527902362,-2.992308671999611,0.0027687615816427424,0.20545311799185864,0.08717085916169154,2.3569013769930574,0.01842814034521001
-76.65751020395071,39.0291559132644,276.0,435.97275423141366,0.4935227470996996,-2.0810985668907667,0.08399917049298124,-24.775227596618446,0.0,-0.2688039619193257,0.08401605385884817,-3.199435697979007,0.001376968998112682,0.17636795559872845,0.08112807402933045,2.1739448114467215,0.02970928013206131
-76.08860516961582,38.95137634404293,591.0,263.3865296839227,0.4935227470996996,-2.083815911457572,0.08844004234255527,-23.56190540237777,0.0,-0.2775869164438652,0.08823511187872363,-3.1459915506810896,0.001655247874919219,0.19254816379101158,0.08413795431884546,2.288481641250031,0.0221094880400603
-77.9046331434156,39.06972388279868,255.0,196.11042362583933,0.4935227470996996,-2.089811791382369,0.08432597500940925,-24.782539320170137,0.0,-0.24148338754906712,0.08456208254020472,-2.8556934774430935,0.004294294961411538,0.14526692970328908,0.083657908520586,1.7364398927991695,0.0824860836826844
-75.13185889022293,38.0519997780518,1071.0,2291.4358282257717,0.4935227470996996,-2.0900679677106444,0.11082748266263497,-18.858751615544023,0.0,-0.2672584085799901,0.11076425064336622,-2.4128580027187363,0.015827984664581463,0.22757519890651082,0.1041170842464826,2.185762313202687,0.0288329993098706
-75.4809549540501,38.6484533239071,594.0,704.9903391877856,0.4935227470996996,-2.0893539021560885,0.0972671645313538,-21.480567591569827,0.0,-0.27901733258838296,0.09696547207735921,-2.877491612331681,0.004008505665663353,0.2129998441099274,0.0912733800985748,2.3336469393364045,0.019614216589837863
-75.99727426316807,37.9749055129514,3735.0,10339.503058521861,0.4935227470996996,-2.0764167714080983,0.09595827723110763,-21.638745831245167,0.0,-0.25296413616863617,0.09611541806608742,-2.6318788520974032,0.00849141357898997,0.21312977336115688,0.0918775532993407,2.319715378867041,0.02035627934328077
-78.62412581466614,38.78918347464013,7542.0,5574.779600009743,0.4935227470996996,-2.1005018399864346,0.09061101246387486,-23.18152929616442,0.0,-0.21479523166305345,0.09091415711067338,-2.362615883921959,0.018146467080829565,0.13800718299950973,0.09043458217325634,1.5260443481135666,0.12699882027744502
-77.39975548322835,38.493750182199015,8385.0,11529.495387465095,0.4935227470996996,-2.0788024878681384,0.08287269732157275,-25.084286563060875,0.0,-0.23712614180655628,0.08341453380941788,-2.8427437159612063,0.0044727020092789616,0.17349794931416415,0.08128996992432487,2.1343094292651146,0.0328174599217439
-79.30288305395747,38.16014353995888,5478.0,10504.596127155395,0.4935227470996996,-2.109472004647454,0.10911942586736878,-19.331773310569385,0.0,-0.17159467671161857,0.1100156766023798,-1.559729322320113,0.11882385978054089,0.1442487550682025,0.1077674000586023,1.3385193944528881,0.1807271824133858
-78.80569728569604,38.08612534190059,6215.0,12398.183622476387,0.4935227470996996,-2.0964197778022884,0.09999404030477158,-20.965447254782546,0.0,-0.18228035779184215,0.10114927885940615,-1.8020925096777534,0.07153085198881892,0.15653667069679078,0.0985849730704758,1.5878349998116532,0.11232365482768247
-76.42627971040895,38.957760229919884,1422.0,2763.8853207026787,0.4935227470996996,-2.0813783455428676,0.08523242325484333,-24.420030148850582,0.0,-0.2715120387089053,0.08518716435236674,-3.1872411856066423,0.0014363694453922715,0.1838482875568342,0.08183534770851016,2.2465632847517747,0.02466795082145956
-76.14857029841482,38.2070673433664,915.0,1161.7622897224421,0.4935227470996996,-2.077042741659799,0.09071363134459036,-22.896699325923986,0.0,-0.2564852802903064,0.0908658173614425,-2.822681705157279,0.004762382652480968,0.20602053189350614,0.08692355133204684,2.370134776322131,0.01778160205254231
-75.14620620404605,39.56521621307824,1051.0,4576.810437500014,0.4935227470996996,-2.102746571143813,0.11357435660669418,-18.514272358377376,0.0,-0.3119016169411515,0.11191231221971469,-2.787017896018471,0.0053195541191735085,0.21032019679559696,0.10462166523913756,2.0102929571505137,0.04440019185408017
-78.03378588837832,38.945910051460714,3254.0,2684.6444886208446,0.4935227470996996,-2.0907227776695976,0.08470630869899655,-24.68201967221793,0.0,-0.23463459838585007,0.08502426710033656,-2.7596191815327193,0.005786877480845165,0.14607620333414043,0.08411920166268341,1.7365381559361863,0.08246872382460246
-77.8329313228431,38.52436564816271,2502.0,789.0460508261544,0.4935227470996996,-2.083674290890797,0.08420885595851696,-24.74412301619747,0.0,-0.2266462092287457,0.08483747849752257,-2.671534011178376,0.007550542038198937,0.16330747729931958,0.08310986322024477,1.9649590430265493,0.049418978120191914
-77.38699884925886,38.96364788466655,15557.0,12419.925869941759,0.4935227470996996,-2.0829253562716805,0.0821376147636956,-25.358970579607366,0.0,-0.2509229927274154,0.0824162991794386,-3.044579715731961,0.0023300567164064034,0.16045418148357496,0.08067733216184468,1.9888384653286755,0.04671903557284063
-78.64737888412071,37.94104696785345,1897.0,9843.080672526192,0.4935227470996996,-2.0911984745655245,0.10024119891260137,-20.86166663258692,0.0,-0.18103948151899077,0.10159345529867958,-1.7819994505231063,0.0747493213389474,0.1643024542576468,0.09853582963232096,1.6674386857118781,0.095427206843262
-78.91535322599037,39.625406583834604,12347.0,8064.053762200454,0.4935227470996996,-2.1148230185608003,0.10173860265821318,-20.786829809973554,0.0,-0.23555453697047166,0.10064306165960683,-2.340494546630149,0.01925821966030683,0.10579233252077322,0.10316777698098734,1.0254396829764933,0.3051557720173972
-77.3593278319833,38.76814618649722,2901.0,5825.926395805627,0.4935227470996996,-2.081035028552903,0.08187968758240498,-25.41576659606227,0.0,-0.24609690601166134,0.08226252412229342,-2.9916041190981186,0.0027751588475350975,0.16663011694566124,0.08033173680946996,2.074275044505423,0.03805377411609068
-78.47890792927102,39.308923409050514,2123.0,1656.7870250136516,0.4935227470996996,-2.1022593336644517,0.09102285321740886,-23.0959507349565,0.0,-0.23516034738175182,0.09082466162362587,-2.5891684392532923,0.009620802189952649,0.12488986847998791,0.09131624553114467,1.3676631989583112,0.1714175242598368
-76.48583702392871,38.04891399986039,8066.0,7180.559477767659,0.4935227470996996,-2.0732667129680045,0.08995459261906763,-23.04792509869624,0.0,-0.24587474261390158,0.09029492001855013,-2.7230185547912242,0.00646884246060031,0.20297792134274514,0.08689007982905571,2.336031014611522,0.019489625165281632
-77.53281636507451,38.775984995508686,3679.0,12776.340269581715,0.4935227470996996,-2.0826174846090195,0.08218073317244623,-25.34191901450795,0.0,-0.242071913643285,0.08259615398732059,-2.930789170648862,0.003381021560528774,0.16248379979066416,0.08087981753188514,2.0089535900177866,0.044542055806384484
-75.75294811773973,38.78327258983814,18556.0,7814.937923293838,0.4935227470996996,-2.08640770948592,0.09250803039008869,-22.553801012603312,0.0,-0.2786271945406768,0.09224178216354147,-3.0206180757292884,0.0025225933021173486,0.20420260669199572,0.08731047827271489,2.338809851140289,0.019345276660507116
-76.34880704098988,39.58808761895497,8308.0,13580.723341110202,0.4935227470996996,-2.085781077561624,0.0926199701867974,-22.51977703463938,0.0,-0.28940400246992065,0.09206632885656245,-3.143429373846398,0.001669807053649608,0.17152040069978552,0.08859764019439659,1.9359477331839074,0.05287410272761095
-78.09435011378082,38.929110494276934,567.0,10278.734132463613,0.4935227470996996,-2.0915679653366723,0.08511608368865116,-24.57312266606962,0.0,-0.23261432089277342,0.08543926043149726,-2.7225694571557875,0.006477641525168165,0.14522736637341335,0.08458543598630386,1.7169311085294716,0.08599176013619503
-75.75483089372159,38.75228092190252,413.0,3649.9918985619393,0.4935227470996996,-2.0861307800080535,0.09246714163279461,-22.56077935546546,0.0,-0.2777370438725489,0.09222104931684474,-3.0116448026775866,0.0025983644178049214,0.20468549307505518,0.08730177758518357,2.344574174052023,0.019048821169818986
-75.87856039126439,38.38055619356541,222.0,699.3017844570943,0.4935227470996996,-2.081404669476707,0.09220944840538578,-22.572574779171287,0.0,-0.2656219586649747,0.09219833257641949,-2.880984408745259,0.003964352503338597,0.20827835200697598,0.08766284150138405,2.3759023599946576,0.01750609451119778
-77.75634729436422,38.4968241952166,11921.0,7074.939351145806,0.4935227470996996,-2.082416658226649,0.08398453519789845,-24.795239424969246,0.0,-0.22784081490710045,0.08461779272854607,-2.6925875464279,0.007089991872423873,0.16577603108282596,0.08279428178035395,2.002264256879665,0.04525631804327368
-78.2025235323139,38.83721032444877,3032.0,3242.9689172128856,0.4935227470996996,-2.0925703953491794,0.08591428374860391,-24.356490027575692,0.0,-0.22699313610923316,0.08629830233276181,-2.6303314198923555,0.008530166429483232,0.14565413494471333,0.08541950501313661,1.7051624792524058,0.08816412562667364
-76.42877023211261,38.690040628549085,618.0,1052.175785820217,0.4935227470996996,-2.0792607333794546,0.08493632807281415,-24.480228667254693,0.0,-0.2642976564588301,0.08502478088870463,-3.108477948385298,0.0018805367895686764,0.18986970230701591,0.08164904029685585,2.325437036573808,0.020048603007548627
-78.87111382375811,37.93890174378459,480.0,1298.6421647630764,0.4935227470996996,-2.09606071162602,0.10419079118555773,-20.11752370603519,0.0,-0.17383591876670712,0.10557379523422238,-1.6465820744725597,0.09964397742709274,0.15982779170241834,0.10236562060192639,1.5613424777049667,0.11844296618410355
-78.60041308886201,39.38732546354984,6103.0,8278.186337751464,0.4935227470996996,-2.105546734042853,0.09337913378574257,-22.5483643794984,0.0,-0.23486942846892497,0.0929939070241014,-2.525643195183244,0.011548670627109514,0.11979505434431842,0.09393753668304101,1.2752628882373662,0.2022162086870254
-79.46686978612047,39.51308938931158,2253.0,3464.1815706477705,0.4935227470996996,-2.1286322549044576,0.11169945158578477,-19.05678340121192,0.0,-0.22276586697042128,0.10977348295737203,-2.0293231203835194,0.04242538989778799,0.09843408830420843,0.11404762797348462,0.8630963225915909,0.38808450967252295
-75.95884030124037,38.152448360197496,2190.0,1867.7157075032753,0.4935227470996996,-2.078448694435394,0.09363743634387069,-22.19677060361387,0.0,-0.25825082519660736,0.09373372859232681,-2.755153657866419,0.005866457732627284,0.21068465758768348,0.0894053958617539,2.3565094204544623,0.018447599730172293
-76.50817114533585,38.89726505837029,15774.0,13472.170293755646,0.4935227470996996,-2.0805480018782103,0.08444237167773734,-24.63867322223415,0.0,-0.2683056795337701,0.08446578773182953,-3.176501240781817,0.0014906315189135988,0.18322246522508817,0.08126888668515127,2.254521658884309,0.024163369676515556
-76.32675579618149,38.0954363340438,7807.0,6648.628195084502,0.4935227470996996,-2.074625623237049,0.09049470501632415,-22.925381356431977,0.0,-0.25025798761515217,0.09075218096471548,-2.757597502945441,0.005822784514836421,0.20489569006265504,0.08711712985972377,2.3519563878261214,0.018674964373981195
-75.98671936040114,39.110032167471665,8194.0,6781.972940727492,0.4935227470996996,-2.0860090579516206,0.09059778990155877,-23.02494420910515,0.0,-0.2836984980859988,0.09022851856693027,-3.1442220551981594,0.0016652902249481016,0.1920765587960359,0.08586160295699927,2.2370483683169837,0.025283178955309626
-77.43487901007747,38.40622081091021,1240.0,658.5236874010852,0.4935227470996996,-2.078226233994811,0.08355322159930488,-24.873083218278932,0.0,-0.23360751937910104,0.08415369296087429,-2.7759627790513313,0.005503850896233731,0.175234028648591,0.08197398183284141,2.137678623516451,0.032542835618897925
-76.94066461821198,39.08696074244543,21373.0,12693.615165584824,0.4935227470996996,-2.081562289113018,0.08309997666723226,-25.04889137873625,0.0,-0.26435405836193027,0.08319202736506695,-3.177636929099949,0.0014848055848279973,0.16784279100947114,0.08083136702880118,2.0764561726348973,0.03785178059748007
-78.87091350842555,39.20859030571639,6903.0,5383.1506906526365,0.4935227470996996,-2.1103487778595675,0.09559561729209044,-22.075790058569737,0.0,-0.22359641045203288,0.09518876204935141,-2.3489790773422126,0.018824964582975445,0.119566449205321,0.09628968140718323,1.2417368866317728,0.2143336556068305
-78.98461466908812,39.28356548545178,84.0,1470.4619569593608,0.4935227470996996,-2.1138405362893056,0.09820240247448948,-21.525344421572864,0.0,-0.22375728732962663,0.09755554185237447,-2.293639941729056,0.02181118913450386,0.11487495773065165,0.09917844107446523,1.1582654101651098,0.24675574245332843
-76.49218667194287,38.09393370272061,14313.0,7747.803426199393,0.4935227470996996,-2.073658749285584,0.0892296622576842,-23.239567390685785,0.0,-0.24695795897067294,0.0895599295268709,-2.7574603985879365,0.005825226882847145,0.2018706261346894,0.08617660564163046,2.3425223659211882,0.019153885926137093
-77.3800670723559,39.548821321247694,16105.0,8454.885627966178,0.4935227470996996,-2.087009047437103,0.08743608841198192,-23.868966296885564,0.0,-0.26637712610772163,0.08732900305354327,-3.0502710072666255,0.0022863495688236757,0.1440569530275611,0.08604220741273032,1.674259149774524,0.09407967914190296
-76.95643752083465,38.31438518361079,536.0,676.8636720427754,0.4935227470996996,-2.07500423409469,0.08445533715481401,-24.569249309739018,0.0,-0.24283812461708343,0.08491527860660489,-2.859769509113934,0.004239490142358804,0.18758606939337055,0.08220760485361567,2.2818578612939615,0.022497733374799544
-76.05750514162789,37.967342601117124,2362.0,2931.9278807287697,0.4935227470996996,-2.0757216953411755,0.09535506869636398,-21.768341460177936,0.0,-0.251749630820459,0.09553617789637579,-2.6351235350185513,0.008410666652926446,0.21221844467250153,0.09141638568523527,2.3214486449203067,0.020262642722087998
-76.64376755999734,38.89873444490467,273.0,417.9254992745925,0.4935227470996996,-2.0801431572355367,0.08359808628506618,-24.882664779458352,0.0,-0.2656278286938779,0.08367812630033414,-3.1743998155563053,0.0015014671335749075,0.17988988864709982,0.08073477459574313,2.2281586781885285,0.02586993550250294
-77.00889269703902,38.56766011095239,220.0,3314.899074877368,0.4935227470996996,-2.0774605774221087,0.082568281408796,-25.16051614465112,0.0,-0.24873585835530174,0.08294118173745407,-2.9989427826415826,0.0027091817919200345,0.17990075160041433,0.08043913437660448,2.2364829382442735,0.02532015369761198
-76.98356777664564,39.393621537638346,1464.0,1341.8842835555574,0.4935227470996996,-2.083738633692615,0.08574004896188119,-24.30297928356696,0.0,-0.2713017610145453,0.08565654389440441,-3.1673208920149802,0.0015385044884195231,0.15865114178773274,0.08350915541448517,1.8998053686484024,0.057458666144527326
-78.13222455871825,39.354852649715745,8371.0,7030.93377530296,0.4935227470996996,-2.095840060881687,0.08811543024163623,-23.785165153643685,0.0,-0.24426737877184482,0.08805673804563548,-2.773977144659311,0.005537556844848357,0.13135604993057318,0.08795273441139731,1.4934845495099407,0.1353103956519115
-79.36131974444427,38.47085000708089,4956.0,4650.542764794045,0.4935227470996996,-2.1149622251916687,0.10612430093500393,-19.929103952232225,0.0,-0.18446451587354604,0.10639947851757403,-1.7336975560747507,0.08297176039091303,0.13320167855500403,0.1057181665478506,1.2599696239975344,0.20768032036209982
-77.53477174845438,39.615218911125545,1696.0,9119.871941197367,0.4935227470996996,-2.088913307435699,0.08872411071465525,-23.543919354163297,0.0,-0.2645289380060268,0.08857113796022652,-2.986626841407585,0.0028207379591398407,0.13819955515388904,0.08765163041356012,1.5766912093001857,0.11486659408300959
-78.53436897231212,38.42365210865221,2256.0,6443.121422802378,0.4935227470996996,-2.094582156934468,0.09133537784786357,-22.932867923570566,0.0,-0.20372603036232637,0.09207867743044151,-2.2125212486487547,0.026930669671429985,0.15148036201640283,0.09057003932452874,1.672521764881005,0.09442147969516279
-77.66162110323914,38.827102832617086,3119.0,4987.911467361059,0.4935227470996996,-2.084460526284368,0.08256770407102883,-25.24547036564335,0.0,-0.2403619470437914,0.08297071041733418,-2.8969493672501465,0.003768105649137654,0.1580763397293742,0.0814576435135743,1.9405955403440067,0.052307355459707106
-75.65968617029326,38.36073716302168,1982.0,5343.51689790247,0.4935227470996996,-2.084109701717852,0.09568543156555162,-21.780846547053322,0.0,-0.26843796361430544,0.09560390030952698,-2.807813935887671,0.00498790365699886,0.2132322801642971,0.09051403247240271,2.3557925145950227,0.01848323833972132
-78.44727231360596,39.58487842608814,1288.0,841.9539490855409,0.4935227470996996,-2.103674686248223,0.09429595050749613,-22.309279188834196,0.0,-0.24370056938799148,0.09380072505482673,-2.5980670111616724,0.009375019647065663,0.11715487732935455,0.09483666358843842,1.2353331812448636,0.21670652950100688
-79.23763766239921,38.196294071647635,1801.0,1031.7245442566407,0.4935227470996996,-2.1082487816048143,0.10688795324606239,-19.723913851652682,0.0,-0.17499177385021736,0.1077511161644485,-1.6240367624883527,0.1043679628247558,0.14437695013219148,0.10566730987827301,1.3663350595232464,0.1718338215822608
-78.23377248590101,37.98083911490619,20477.0,7356.029970711401,0.4935227470996996,-2.0838089864907263,0.09399356226024164,-22.16969903450672,0.0,-0.19597728980424,0.0951846953049281,-2.058915975687254,0.039502288396799035,0.1714821998523879,0.0924593208573902,1.8546772598176777,0.06364232796700242
-78.17882809004992,38.68317470800547,336.0,336.53626915422626,0.4935227470996996,-2.090611866095105,0.08594129535334359,-24.326045558187744,0.0,-0.2225581187702593,0.08646327913688133,-2.574018947603458,0.010052476793842802,0.15094924300018772,0.08527983716258374,1.7700460979118313,0.07671946175513189
-76.52137568372898,39.68627601530051,369.0,413.77800567601105,0.4935227470996996,-2.085411374972388,0.09295353470188412,-22.43498734782506,0.0,-0.2882858824264082,0.09241692605351984,-3.1194056623291937,0.0018121627961382725,0.16410143700624977,0.08938146412728448,1.8359672064955173,0.06636250685869616
-76.99335531446425,39.50501907925885,1566.0,1682.213871830977,0.4935227470996996,-2.0844244139855386,0.08721823726815019,-23.898951403672953,0.0,-0.27384901006737505,0.08705904707758516,-3.1455548763740393,0.0016577209238812785,0.15543194241531172,0.08498498393144585,1.8289341860756572,0.067409468181729
-75.97245805902114,39.24749443502251,5928.0,12252.866582604487,0.4935227470996996,-2.0870983107510748,0.09205022066425002,-22.67347428056358,0.0,-0.2876940335246597,0.09156017844328243,-3.1421305464457316,0.0016772323564815395,0.18976425809482003,0.0871380974622654,2.177741580564072,0.02942528138246603
-76.51058906852676,39.50342648358135,812.0,5639.1495754268335,0.4935227470996996,-2.0845386444135854,0.08977488282958188,-23.219619772388114,0.0,-0.2839912374508764,0.08939855484713269,-3.176687116883355,0.0014896765593650496,0.16880794988183126,0.08629940713486929,1.9560731120437138,0.05045654205504535
-77.67125912351969,39.50820395145615,12275.0,7177.53239208498,0.4935227470996996,-2.0898746325440207,0.08742937261616689,-23.90357576645328,0.0,-0.25881083799009763,0.0873539560618621,-2.962783251703147,0.0030487116401463066,0.13785441750710606,0.08658865779921528,1.5920609120280806,0.11137101875170252
-75.83690826900285,38.83394504869561,4835.0,4197.396373267501,0.4935227470996996,-2.0857136790177173,0.09132798330643033,-22.837618914890285,0.0,-0.2786709417533135,0.0910703598112027,-3.059952132955488,0.0022137236909884894,0.2012076936341075,0.08635547140325762,2.3299935761397195,0.01980649064097051
-78.74862186041533,38.46867229329543,1320.0,1685.7755427074094,0.4935227470996996,-2.0997275872413206,0.0939812068193009,-22.341994301887386,0.0,-0.19961832489518114,0.09462420234681784,-2.1095905692661745,0.03489363736097251,0.14557738331014217,0.09337009837395555,1.5591435143089578,0.11896241650523076
-79.39779567089762,39.28962237779978,2632.0,3370.795252505855,0.4935227470996996,-2.124825793737874,0.10697298791434985,-19.863199440957562,0.0,-0.2163830592464294,0.10567023674151504,-2.0477200195522816,0.04058744107969181,0.10656602016787249,0.10863895095367522,0.9809190831869625,0.32663264606529907
-79.09478462650961,39.09099027370197,1320.0,1877.253114290367,0.4935227470996996,-2.114854519605628,0.09883531534417024,-21.397761642598653,0.0,-0.21498637649501834,0.0983533265854111,-2.18585770261997,0.028826017601802034,0.11867502213383072,0.09962030642079099,1.1912734099868514,0.23354626887818486
-76.24938292231597,38.57258391197268,4649.0,4431.951427096,0.4935227470996996,-2.0794207659817245,0.08678791635215655,-23.959795941454864,0.0,-0.26448758849257803,0.08685021506208646,-3.0453302654864385,0.0023242492794033343,0.1965043965666006,0.08311670412378683,2.3641986125188983,0.01806912270898753
-77.42155246386875,38.07004000251073,443.0,1468.4519065586849,0.4935227470996996,-2.074703449216851,0.08742152465047318,-23.732181033354024,0.0,-0.22371244534089332,0.08820150432946272,-2.5363790225759755,0.011200543481490799,0.18496687570555753,0.0856351501175361,2.1599410458402475,0.030777233718805475
-78.7742769943488,39.24422130042825,3713.0,4038.9233838816504,0.4935227470996996,-2.1083472238081837,0.09436677833101079,-22.342049406547762,0.0,-0.22677827665685674,0.09400705721004488,-2.4123537464868643,0.015849895026695204,0.12048732390451392,0.0949836988382845,1.2685052843609605,0.20461756481048687
-77.24529851203486,38.37242892866116,11483.0,9532.31826360573,0.4935227470996996,-2.0765992827349313,0.08362473556113857,-24.832356943200335,0.0,-0.23747259603293763,0.08417521330094045,-2.821170113153541,0.004784882197180762,0.18012838568903128,0.08180014697809425,2.2020545481081952,0.02766145555543753
-78.81459553779074,39.586263670960804,2784.0,5745.229368367981,0.4935227470996996,-2.112062010376938,0.09935609241657105,-21.25749875026968,0.0,-0.2363394560570381,0.09846466672464907,-2.4002463413393573,0.01638404171306518,0.1090899338070227,0.10053568314577443,1.085086711440005,0.27788325229284694
-76.36655831215019,38.333747035010234,15004.0,5185.294987248761,0.4935227470996996,-2.0765390587487937,0.08733603047832308,-23.77643049925647,0.0,-0.2558856923384859,0.08753717689935413,-2.9231659210656344,0.003464918254293403,0.199080520928892,0.08400371233218719,2.369901465088127,0.01779282644201352
-77.49229675991687,38.12096427834067,6401.0,6246.197781571841,0.4935227470996996,-2.0757988854432785,0.08684010480709745,-23.903689315603213,0.0,-0.2233098253674848,0.0876229792969791,-2.548530387338515,0.010817786196051893,0.1821531654438107,0.0851509033281744,2.1391806583869855,0.03242104000222823
-77.78540448256582,39.396002809824836,3132.0,6591.408900985012,0.4935227470996996,-2.090635184616853,0.08641934567495735,-24.191749755664706,0.0,-0.2533192963598595,0.08641886987607522,-2.9312961014546906,0.00337550873231951,0.13834761774370102,0.08573521054039536,1.6136616084766782,0.10660084562044658
-78.14319559883455,38.17591176992409,3134.0,1944.2887919274356,0.4935227470996996,-2.0845305985387172,0.08989020818722948,-23.189740468693923,0.0,-0.20598180801659544,0.09086137472956986,-2.2669897811876365,0.023390849974669337,0.16736525934435492,0.08863474680791454,1.8882578827360088,0.058991338526078074
